train_acc,train_loss,val_acc,val_loss
0.0431578947368421,4.2142353,0.07400000000000001,4.141132
0.08814736842105264,3.8547251,0.10799999999999998,3.713656
0.15195789473684213,3.5280247,0.1612,3.465638
0.20570526315789475,3.2318544,0.22440000000000004,3.0950513
0.26185263157894734,2.917847,0.24719999999999998,3.008174
0.3101263157894737,2.6631384,0.30560000000000004,2.6672254
0.3478526315789474,2.4792488,0.3468,2.475893
0.37831578947368416,2.3242192,0.34600000000000003,2.5161119
0.40349473684210524,2.212386,0.36400000000000005,2.3900054
0.4266947368421053,2.1093948,0.3632,2.437405
0.44646315789473684,2.0276723,0.32960000000000006,2.690752
0.4642315789473684,1.9472736,0.43239999999999995,2.1155586
0.47833684210526317,1.8850789,0.43079999999999996,2.1273508
0.4938526315789473,1.817729,0.4364,2.0752192
0.5033894736842105,1.7710567,0.4452,2.0361896
0.5155578947368421,1.7233564,0.47720000000000007,1.8754495
0.5253684210526316,1.6797035,0.47680000000000006,1.9216983
0.5385894736842106,1.6380259,0.4732,1.9426423
0.5454315789473685,1.596034,0.462,2.0305862
0.5556842105263158,1.5607747,0.4696,1.9999151
0.5645052631578947,1.5264997,0.498,1.8370118
0.5705473684210526,1.4961218,0.47800000000000004,1.9487513
0.5774315789473684,1.4700586,0.5088,1.8357701
0.5849052631578948,1.4445443,0.5124,1.817178
0.5902105263157895,1.4148982,0.514,1.7912147
0.5996210526315789,1.3841771,0.5207999999999999,1.8295646
0.6020842105263158,1.368116,0.5212,1.7800003
0.6093894736842106,1.3377457,0.5312,1.6994569
0.6169052631578947,1.3167825,0.5504,1.6894486
0.6205052631578948,1.2944821,0.5376000000000001,1.7253455
0.627621052631579,1.2723525,0.5372,1.7293341
0.6324631578947367,1.2505515,0.5404,1.7860142
0.6362315789473684,1.2336172,0.5451999999999999,1.677234
0.6405473684210526,1.2164825,0.5267999999999999,1.8067622
0.6485263157894736,1.1871178,0.538,1.7570481
0.6525473684210527,1.1757199,0.5599999999999999,1.658131
0.6551157894736842,1.1609294,0.5536,1.7508264
0.6594947368421052,1.1414354,0.5644,1.651346
0.6684842105263159,1.1166284,0.5740000000000001,1.6316788
0.6709684210526315,1.1063495,0.5636,1.6532704
0.6734315789473684,1.089641,0.5491999999999999,1.7854106
0.6796421052631579,1.0668654,0.5696,1.632657
0.6819157894736841,1.0603547,0.5568,1.7253662
0.6867789473684212,1.0388741,0.5604,1.7256976
0.6900631578947369,1.0270314,0.5748000000000001,1.6765237
0.6935789473684212,1.0082746,0.572,1.7044328
0.7009473684210527,0.9950997,0.5840000000000001,1.6335036
0.7034947368421052,0.97740376,0.582,1.6469069
0.7039368421052632,0.96628684,0.5788,1.6429106
0.7096210526315789,0.9482437,0.5856,1.643732
0.7125473684210527,0.93666005,0.5828000000000001,1.6939874
0.7201263157894738,0.9177026,0.5764,1.6848885
0.7212631578947369,0.9082073,0.5795999999999999,1.6599787
0.725578947368421,0.8941157,0.5836,1.6460176
0.728421052631579,0.88113976,0.5783999999999999,1.6833059
0.7323157894736841,0.8728729,0.576,1.72309
0.7362315789473683,0.85928875,0.5908,1.728824
0.7356421052631579,0.8518313,0.5820000000000001,1.6493325
0.742378947368421,0.8336432,0.5896000000000001,1.6798334
0.7469052631578948,0.8199553,0.5912000000000001,1.6808184
0.7470526315789474,0.8119201,0.5983999999999999,1.6583139
0.7511368421052631,0.7965567,0.5804,1.712471
0.7551368421052631,0.7858548,0.5976,1.6721802
0.7592842105263157,0.7741914,0.5856,1.6692729
0.7621684210526315,0.7603654,0.5943999999999999,1.6905109
0.7629684210526315,0.7509389,0.5916,1.6995097
0.7667789473684211,0.7443905,0.596,1.755395
0.7710315789473684,0.7291845,0.5948,1.7047534
0.7725684210526317,0.7253517,0.5988,1.6806624
0.7754105263157894,0.7139551,0.5956,1.7042943
0.7770315789473684,0.7050738,0.5928,1.7236226
0.7818947368421053,0.69313,0.6040000000000001,1.6871082
0.7822315789473684,0.68156236,0.5904,1.7449098
0.7837263157894735,0.68153125,0.5896,1.7368356
0.7906736842105264,0.668426,0.6048,1.7120224
0.7910315789473684,0.66252047,0.5972,1.7106829
0.7927368421052633,0.65116364,0.6016,1.7229618
0.7934315789473684,0.65040654,0.5976,1.7295487
0.7966315789473684,0.6426726,0.5952000000000001,1.7547145
0.7979157894736842,0.6351239,0.5948,1.7231126
0.8021473684210526,0.6259989,0.6023999999999999,1.7352697
0.8041052631578949,0.6210345,0.5943999999999999,1.7609913
0.8049684210526316,0.61702394,0.5996,1.7458274
0.8074736842105265,0.60340935,0.5992000000000001,1.7536414
0.8068000000000001,0.60655993,0.6000000000000001,1.7465224
0.8104210526315789,0.5942988,0.6015999999999999,1.7628434
0.8099368421052632,0.5991713,0.5976,1.7529014
0.8103578947368422,0.59609926,0.6024,1.7603961
0.8108842105263157,0.59140176,0.6,1.7638549
0.8145263157894737,0.58342427,0.6084,1.7608227
0.8155999999999999,0.5808824,0.604,1.76754
0.8165473684210527,0.58008856,0.6007999999999999,1.766617
0.8155368421052631,0.580464,0.6039999999999999,1.7863791
0.8153052631578949,0.57765985,0.6008,1.7624824
0.8142947368421052,0.57832044,0.6036,1.773349
0.8195368421052631,0.5680365,0.6036,1.7630892
0.8169052631578947,0.5735028,0.6008,1.7620876
0.8197684210526316,0.56807667,0.6056000000000001,1.7626681
0.8174947368421054,0.5702646,0.604,1.7802129
0.8187789473684209,0.570444,0.6004,1.7798251
