train_acc,train_loss,val_acc,val_loss
0.03821052631578948,4.341694,0.07200000000000001,3.998894
0.09021052631578949,3.912323,0.1184,3.7201428
0.12930526315789476,3.6527853,0.14520000000000002,3.542983
0.16303157894736842,3.4381537,0.182,3.3176937
0.1973894736842105,3.2538037,0.21720000000000003,3.1610003
0.22370526315789477,3.1100817,0.23760000000000006,3.0958774
0.24522105263157895,3.000638,0.254,2.972935
0.2665263157894737,2.904792,0.2728,2.9021292
0.2815578947368421,2.8214104,0.28800000000000003,2.8657138
0.29389473684210526,2.7463317,0.2952,2.846274
0.30538947368421054,2.6830018,0.3096,2.6656237
0.31707368421052634,2.6323626,0.3176,2.6382885
0.32938947368421057,2.5741613,0.32439999999999997,2.6187966
0.3428842105263158,2.5248609,0.33240000000000003,2.666994
0.35126315789473683,2.488158,0.33039999999999997,2.5734136
0.3593263157894737,2.4517424,0.3444,2.5767782
0.36637894736842097,2.4111612,0.35159999999999997,2.5264368
0.373978947368421,2.3734179,0.3528,2.47308
0.377578947368421,2.3497024,0.35600000000000004,2.4752488
0.38692631578947373,2.3145235,0.3712,2.4378037
0.39319999999999994,2.285894,0.3712,2.4298334
0.3992631578947369,2.25751,0.37239999999999995,2.3922758
0.40650526315789476,2.229466,0.3856,2.3969886
0.40682105263157897,2.2103992,0.3836,2.3750792
0.41648421052631573,2.1874692,0.386,2.3616316
0.4209263157894737,2.163728,0.3972,2.3832633
0.42564210526315793,2.1449249,0.376,2.371503
0.42785263157894743,2.1254077,0.38359999999999994,2.3157995
0.433578947368421,2.1046627,0.4096,2.2952952
0.4353473684210526,2.085834,0.4040000000000001,2.2896307
0.44122105263157896,2.0735157,0.4075999999999999,2.2478924
0.4436,2.057905,0.4144,2.2642524
0.4472631578947368,2.0467293,0.41479999999999995,2.2874486
0.4512210526315789,2.0266252,0.4195999999999999,2.2399704
0.452821052631579,2.0156064,0.4176,2.2002597
0.4595789473684211,1.9984751,0.42280000000000006,2.2063663
0.45955789473684217,1.9876347,0.426,2.21029
0.46170526315789473,1.9812329,0.4256,2.2295773
0.4628842105263158,1.9743971,0.42800000000000005,2.209861
0.4679368421052632,1.9599987,0.42839999999999995,2.1881409
0.46890526315789477,1.9528035,0.4316,2.1861715
0.47054736842105266,1.9458328,0.43639999999999995,2.1687875
0.4712421052631579,1.9402696,0.43119999999999997,2.2038753
0.4725052631578947,1.9350404,0.4372,2.1734457
0.4747368421052632,1.9257753,0.43720000000000003,2.1729777
0.4755578947368421,1.9236902,0.43200000000000005,2.1709237
0.4753052631578947,1.9196523,0.4416,2.1575825
0.4746947368421053,1.9202292,0.43560000000000004,2.1745374
0.4763157894736842,1.9200735,0.43760000000000004,2.1677976
0.47372631578947366,1.920036,0.4396,2.1693873
