train_acc,train_loss,val_acc,val_loss
0.02890526315789474,4.384527,0.0164,8.100403
0.04949473684210527,4.1356163,0.0196,9.660002
0.06886315789473686,3.998232,0.027999999999999997,14.234602
0.08307368421052633,3.9046514,0.026000000000000002,14.329761
0.09926315789473686,3.8231785,0.024000000000000004,14.086013
0.11387368421052632,3.7390265,0.0264,12.07435
0.12642105263157896,3.6576881,0.022400000000000003,15.210144
0.13949473684210525,3.5821147,0.018400000000000003,15.135365
0.15454736842105263,3.4985163,0.0176,16.08115
0.1685052631578947,3.4249127,0.013999999999999999,26.660912
0.1811157894736842,3.355318,0.018799999999999997,23.018
0.19383157894736844,3.2804165,0.016,28.962587
0.20450526315789475,3.2135477,0.015600000000000001,26.743841
0.21717894736842105,3.1476653,0.015600000000000001,26.921518
0.2287157894736842,3.075347,0.013600000000000001,33.02953
0.2389684210526316,3.0167272,0.0164,26.77149
0.2509684210526316,2.9514365,0.0132,35.18038
0.2601263157894737,2.9015555,0.0136,34.92179
0.27351578947368427,2.8457801,0.013600000000000001,33.802074
0.28210526315789475,2.7896981,0.0132,36.004288
0.2929473684210527,2.7492306,0.0132,42.653584
0.30267368421052626,2.694348,0.011600000000000001,44.44658
0.3091789473684211,2.662559,0.013600000000000001,54.04817
0.31669473684210525,2.618711,0.013999999999999999,40.67148
0.3272631578947368,2.570511,0.013600000000000001,40.502678
0.33246315789473685,2.5396376,0.013600000000000001,44.05015
0.3393052631578947,2.5019233,0.013600000000000003,67.84894
0.35018947368421055,2.4642541,0.013600000000000001,53.26895
0.3544842105263158,2.433831,0.014000000000000002,62.757065
0.3589473684210526,2.4037638,0.0136,56.245274
0.3660631578947368,2.3672779,0.013600000000000001,66.76623
0.3735578947368421,2.3428855,0.013600000000000001,65.473656
0.3790526315789474,2.3089716,0.0136,59.928696
0.3886315789473684,2.2777033,0.0136,65.477005
0.3924421052631579,2.2502196,0.013600000000000003,54.546684
0.397221052631579,2.2290065,0.013600000000000001,68.74443
0.40618947368421054,2.193524,0.013600000000000003,61.09242
0.4099368421052632,2.1770318,0.0136,63.47585
0.41391578947368424,2.1591005,0.013600000000000001,75.22545
0.41913684210526325,2.133834,0.0136,68.98396
0.4255789473684211,2.1039147,0.013600000000000001,59.07859
0.43168421052631584,2.0815835,0.0136,73.77379
0.43330526315789475,2.0695112,0.013600000000000001,58.92384
0.4375157894736842,2.0511196,0.0136,74.99869
0.44570526315789477,2.0193865,0.013600000000000001,76.23513
0.45004210526315785,2.0009916,0.0132,76.294914
0.4534315789473684,1.987641,0.014000000000000002,61.448227
0.45827368421052633,1.9647733,0.013600000000000001,66.20259
0.4617894736842105,1.9471648,0.013600000000000003,63.80591
0.46094736842105266,1.9331309,0.013600000000000001,82.743614
0.4706526315789474,1.9193982,0.013600000000000003,64.23114
0.47612631578947373,1.8907666,0.013600000000000001,62.87903
0.4770105263157895,1.8851874,0.013600000000000001,70.831055
0.4788842105263158,1.8679079,0.013600000000000001,57.916245
0.4846526315789474,1.8519269,0.0144,63.8977
0.4907368421052632,1.8356098,0.0132,64.92936
0.4898736842105263,1.8275442,0.0144,62.843296
0.49726315789473685,1.8092421,0.013600000000000001,86.9125
0.5001263157894736,1.7944415,0.013600000000000001,79.48066
0.5030947368421054,1.7808641,0.0132,83.23433
0.5068,1.766978,0.013999999999999999,76.93916
0.5061052631578947,1.756562,0.013600000000000003,80.926155
0.5119157894736842,1.7410198,0.013600000000000001,73.13024
0.5133894736842105,1.7339916,0.013999999999999999,63.604225
0.5157473684210526,1.7178813,0.014000000000000002,69.05339
0.5198736842105263,1.7054627,0.0148,69.86371
0.5242736842105263,1.6931077,0.013999999999999999,70.858795
0.5261684210526316,1.6799772,0.0136,69.470825
0.5289052631578948,1.6725316,0.0136,76.20282
0.5313473684210526,1.6590563,0.013600000000000001,77.723175
0.5343157894736842,1.6531086,0.013600000000000003,76.440735
0.5344210526315789,1.6402328,0.013199999999999998,72.18539
0.5359157894736842,1.6359713,0.013600000000000001,71.22001
0.5402736842105264,1.621254,0.014000000000000002,74.5468
0.5414526315789475,1.6129669,0.0144,67.31202
0.5441684210526316,1.6027331,0.013600000000000001,70.65941
0.5431578947368421,1.6030337,0.014000000000000002,68.221344
0.5480631578947369,1.590317,0.013999999999999999,78.96106
0.5494947368421053,1.5800442,0.014000000000000002,75.76176
0.5536210526315789,1.5748206,0.013600000000000001,70.86261
0.5514947368421054,1.575231,0.014000000000000002,79.19791
0.5566736842105263,1.5618383,0.013999999999999999,74.72482
